County of Santa Barbara,,,,,,,,,,,,
Daily Rainfall Record - through 08-31-2020,,,,,,,,,,,,
,,,,,,,,,,,,
#421 - Figueroa Mtn,,,,,,,,,,,,
"Lat 34-44-04, Long 120-00-25, Elev 3250 ft",,,,,,,,,,,,
,,,,,,,,,,,,
Daily Rainfall (in inches) recorded as of 8am for the previous 24 hours (PST),,,,,,,,,,,,
"Codes: PR = Preliminary data,  E = Estimated from nearby gauge",,,,,,,,,,,,
,,,,,,,,,,,,
station id,water year,year,month,day,daily rain,code,,,,,,
421,1976,1975,10,11,0.77,,,,,,,
421,1976,1975,10,30,0.33,,,,,,,
421,1976,1975,11,27,0.03,,,,,,,
421,1976,1975,11,28,0.44,,,,,,,
421,1976,1975,12,12,0.17,,,,,,,
421,1976,1975,12,13,0.03,,,,,,,
421,1976,1976,2,4,0.07,,,,,,,
421,1976,1976,2,5,0.25,,,,,,,
421,1976,1976,2,6,1.69,,,,,,,
421,1976,1976,2,7,0.67,,,,,,,
421,1976,1976,2,8,1.22,,,,,,,
421,1976,1976,2,9,1.33,,,,,,,
421,1976,1976,2,10,1.24,,,,,,,
421,1976,1976,2,14,0.11,,,,,,,
421,1976,1976,2,24,0.05,,,,,,,
421,1976,1976,3,1,1.82,,,,,,,
421,1976,1976,3,2,0.10,,,,,,,
421,1976,1976,3,3,0.82,,,,,,,
421,1976,1976,3,10,0.02,,,,,,,
421,1976,1976,4,4,0.44,,,,,,,
421,1976,1976,4,8,0.36,,,,,,,
421,1976,1976,4,9,0.08,,,,,,,
421,1976,1976,4,10,0.28,,,,,,,
421,1976,1976,4,12,0.68,,,,,,,
421,1976,1976,4,13,0.40,,,,,,,
421,1976,1976,4,15,0.08,,,,,,,
421,1976,1976,6,10,0.15,,,,,,,
421,1976,1976,8,15,0.27,,,,,,,
421,1976,1976,8,16,0.04,,,,,,,
421,1976,1976,8,19,0.34,,,,,,,
421,1976,1976,8,20,0.14,,,,,,,
421,1977,1976,9,4,0.16,,,,,,,
421,1977,1976,9,5,0.05,,,,,,,
421,1977,1976,9,6,0.08,,,,,,,
421,1977,1976,9,9,0.06,,,,,,,
421,1977,1976,9,10,0.40,,,,,,,
421,1977,1976,9,11,2.49,,,,,,,
421,1977,1976,9,28,0.02,,,,,,,
421,1977,1976,9,29,1.80,,,,,,,
421,1977,1976,10,1,0.65,,,,,,,
421,1977,1976,10,2,0.03,,,,,,,
421,1977,1976,10,21,0.02,,,,,,,
421,1977,1976,10,22,0.03,,,,,,,
421,1977,1976,11,11,0.58,,,,,,,
421,1977,1976,11,14,0.12,,,,,,,
421,1977,1976,12,30,0.47,,,,,,,
421,1977,1976,12,31,0.52,,,,,,,
421,1977,1977,1,1,0.10,,,,,,,
421,1977,1977,1,2,1.07,,,,,,,
421,1977,1977,1,5,1.48,,,,,,,
421,1977,1977,1,6,0.64,,,,,,,
421,1977,1977,1,20,0.02,,,,,,,
421,1977,1977,1,28,0.08,,,,,,,
421,1977,1977,2,23,0.15,,,,,,,
421,1977,1977,3,15,0.08,,,,,,,
421,1977,1977,3,16,1.21,,,,,,,
421,1977,1977,3,17,0.50,,,,,,,
421,1977,1977,3,24,0.62,,,,,,,
421,1977,1977,4,30,0.03,,,,,,,
421,1977,1977,5,6,0.04,,,,,,,
421,1977,1977,5,7,0.11,,,,,,,
421,1977,1977,5,8,0.63,,,,,,,
421,1977,1977,5,9,1.54,,,,,,,
421,1977,1977,5,10,1.00,,,,,,,
421,1977,1977,5,12,0.15,,,,,,,
421,1977,1977,5,13,0.01,,,,,,,
421,1977,1977,5,14,0.13,,,,,,,
421,1977,1977,8,17,0.02,,,,,,,
421,1978,1977,9,20,0.02,,,,,,,
421,1978,1977,9,27,0.01,,,,,,,
421,1978,1977,10,19,0.02,,,,,,,
421,1978,1977,10,29,0.01,,,,,,,
421,1978,1977,11,5,0.30,,,,,,,
421,1978,1977,12,15,0.07,,,,,,,
421,1978,1977,12,16,0.06,,,,,,,
421,1978,1977,12,17,0.16,,,,,,,
421,1978,1977,12,18,1.34,,,,,,,
421,1978,1977,12,21,0.15,,,,,,,
421,1978,1977,12,22,0.08,,,,,,,
421,1978,1977,12,23,0.14,,,,,,,
421,1978,1977,12,24,0.05,,,,,,,
421,1978,1977,12,25,0.22,,,,,,,
421,1978,1977,12,26,0.61,,,,,,,
421,1978,1977,12,27,2.51,,,,,,,
421,1978,1977,12,30,0.06,,,,,,,
421,1978,1978,1,3,0.64,,,,,,,
421,1978,1978,1,4,0.38,,,,,,,
421,1978,1978,1,5,0.12,,,,,,,
421,1978,1978,1,6,0.30,,,,,,,
421,1978,1978,1,9,0.06,,,,,,,
421,1978,1978,1,10,0.96,,,,,,,
421,1978,1978,1,14,0.07,,,,,,,
421,1978,1978,1,15,1.82,,,,,,,
421,1978,1978,1,16,0.10,,,,,,,
421,1978,1978,1,17,2.36,,,,,,,
421,1978,1978,1,19,0.39,,,,,,,
421,1978,1978,2,4,0.07,,,,,,,
421,1978,1978,2,6,0.27,,,,,,,
421,1978,1978,2,8,1.60,,,,,,,
421,1978,1978,2,9,2.85,,,,,,,
421,1978,1978,2,10,5.40,,,,,,,
421,1978,1978,2,11,0.30,,,,,,,
421,1978,1978,2,12,1.30,,,,,,,
421,1978,1978,2,14,0.15,,,,,,,
421,1978,1978,2,28,0.06,,,,,,,
421,1978,1978,3,1,1.25,,,,,,,
421,1978,1978,3,2,1.18,,,,,,,
421,1978,1978,3,3,0.53,,,,,,,
421,1978,1978,3,4,3.25,,,,,,,
421,1978,1978,3,5,1.12,,,,,,,
421,1978,1978,3,6,0.23,,,,,,,
421,1978,1978,3,9,0.32,,,,,,,
421,1978,1978,3,10,0.27,,,,,,,
421,1978,1978,3,11,0.03,,,,,,,
421,1978,1978,3,12,0.15,,,,,,,
421,1978,1978,3,13,0.03,,,,,,,
421,1978,1978,3,21,0.20,,,,,,,
421,1978,1978,3,22,0.76,,,,,,,
421,1978,1978,3,30,0.10,,,,,,,
421,1978,1978,3,31,1.92,,,,,,,
421,1978,1978,4,1,0.01,,,,,,,
421,1978,1978,4,4,0.63,,,,,,,
421,1978,1978,4,5,0.08,,,,,,,
421,1978,1978,4,7,0.62,,,,,,,
421,1978,1978,4,8,0.17,,,,,,,
421,1978,1978,4,15,0.10,,,,,,,
421,1978,1978,4,16,1.22,,,,,,,
421,1978,1978,4,17,0.06,,,,,,,
421,1978,1978,4,24,0.47,,,,,,,
421,1978,1978,4,26,0.13,,,,,,,
421,1978,1978,4,27,0.07,,,,,,,
421,1978,1978,5,1,0.03,,,,,,,
421,1979,1978,9,5,2.38,,,,,,,
421,1979,1978,9,6,0.40,,,,,,,
421,1979,1978,11,13,1.30,,,,,,,
421,1979,1978,11,21,0.20,,,,,,,
421,1979,1978,11,22,1.60,,,,,,,
421,1979,1978,11,23,0.50,,,,,,,
421,1979,1978,12,4,0.10,,,,,,,
421,1979,1978,12,18,0.80,,,,,,,
421,1979,1978,12,19,0.90,,,,,,,
421,1979,1978,12,20,0.10,,,,,,,
421,1979,1979,1,5,0.60,,,,,,,
421,1979,1979,1,8,0.90,,,,,,,
421,1979,1979,1,9,0.20,,,,,,,
421,1979,1979,1,15,1.60,,,,,,,
421,1979,1979,1,16,0.80,,,,,,,
421,1979,1979,1,17,0.30,,,,,,,
421,1979,1979,1,18,0.40,,,,,,,
421,1979,1979,1,31,0.70,,,,,,,
421,1979,1979,2,1,1.20,,,,,,,
421,1979,1979,2,2,0.30,,,,,,,
421,1979,1979,2,3,0.10,,,,,,,
421,1979,1979,2,14,1.40,,,,,,,
421,1979,1979,2,16,0.40,,,,,,,
421,1979,1979,2,21,1.00,,,,,,,
421,1979,1979,2,22,0.40,,,,,,,
421,1979,1979,2,23,0.50,,,,,,,
421,1979,1979,2,26,0.10,,,,,,,
421,1979,1979,3,1,0.40,,,,,,,
421,1979,1979,3,13,0.10,,,,,,,
421,1979,1979,3,14,0.10,,,,,,,
421,1979,1979,3,16,0.40,,,,,,,
421,1979,1979,3,19,1.00,,,,,,,
421,1979,1979,3,20,0.20,,,,,,,
421,1979,1979,3,27,1.40,,,,,,,
421,1979,1979,3,28,1.20,,,,,,,
421,1979,1979,3,29,0.80,,,,,,,
421,1979,1979,3,30,0.10,,,,,,,
421,1979,1979,4,9,0.07,,,,,,,
421,1980,1979,9,29,0.40,,,,,,,
421,1980,1979,10,20,0.60,,,,,,,
421,1980,1979,10,26,0.10,,,,,,,
421,1980,1979,11,4,0.60,,,,,,,
421,1980,1979,11,8,0.60,,,,,,,
421,1980,1979,11,9,0.20,,,,,,,
421,1980,1979,11,17,0.20,,,,,,,
421,1980,1979,12,20,0.10,,,,,,,
421,1980,1979,12,24,0.40,,,,,,,
421,1980,1979,12,25,1.20,,,,,,,
421,1980,1980,1,1,0.40,,,,,,,
421,1980,1980,1,7,0.10,,,,,,,
421,1980,1980,1,9,1.20,,,,,,,
421,1980,1980,1,10,0.60,,,,,,,
421,1980,1980,1,11,1.40,,,,,,,
421,1980,1980,1,14,3.10,,,,,,,
421,1980,1980,1,15,1.20,,,,,,,
421,1980,1980,1,16,0.10,,,,,,,
421,1980,1980,1,17,0.20,,,,,,,
421,1980,1980,1,18,0.30,,,,,,,
421,1980,1980,1,29,0.60,,,,,,,
421,1980,1980,2,13,0.10,,,,,,,
421,1980,1980,2,14,0.20,,,,,,,
421,1980,1980,2,15,0.60,,,,,,,
421,1980,1980,2,16,0.30,,,,,,,
421,1980,1980,2,18,5.60,,,,,,,
421,1980,1980,2,19,2.00,,,,,,,
421,1980,1980,2,20,1.70,,,,,,,
421,1980,1980,2,21,1.40,,,,,,,
421,1980,1980,2,28,0.10,,,,,,,
421,1980,1980,3,3,1.00,,,,,,,
421,1980,1980,3,4,0.10,,,,,,,
421,1980,1980,3,5,0.40,,,,,,,
421,1980,1980,3,6,1.90,,,,,,,
421,1980,1980,3,11,0.10,,,,,,,
421,1980,1980,3,26,0.30,,,,,,,
421,1980,1980,4,6,0.10,,,,,,,
421,1980,1980,4,22,0.90,,,,,,,
421,1980,1980,4,29,0.70,,,,,,,
421,1980,1980,5,10,0.50,,,,,,,
421,1981,1980,12,4,1.00,,,,,,,
421,1981,1980,12,5,0.20,,,,,,,
421,1981,1981,1,3,0.10,,,,,,,
421,1981,1981,1,12,0.10,,,,,,,
421,1981,1981,1,23,1.50,,,,,,,
421,1981,1981,1,28,1.80,,,,,,,
421,1981,1981,1,30,2.10,,,,,,,
421,1981,1981,2,9,2.20,,,,,,,
421,1981,1981,2,25,0.10,,,,,,,
421,1981,1981,2,26,1.20,,,,,,,
421,1981,1981,3,2,2.60,,,,,,,
421,1981,1981,3,3,0.80,,,,,,,
421,1981,1981,3,5,1.80,,,,,,,
421,1981,1981,3,13,0.10,,,,,,,
421,1981,1981,3,14,0.50,,,,,,,
421,1981,1981,3,19,0.40,,,,,,,
421,1981,1981,3,20,0.70,,,,,,,
421,1981,1981,3,23,1.20,,,,,,,
421,1981,1981,3,26,0.40,,,,,,,
421,1981,1981,4,3,0.30,,,,,,,
421,1981,1981,4,20,1.50,,,,,,,
421,1982,1981,10,1,0.08,,,,,,,
421,1982,1981,10,2,0.60,,,,,,,
421,1982,1981,10,28,0.15,,,,,,,
421,1982,1981,10,29,0.12,,,,,,,
421,1982,1981,11,5,0.11,,,,,,,
421,1982,1981,11,14,0.22,,,,,,,
421,1982,1981,11,17,0.16,,,,,,,
421,1982,1981,11,27,1.10,,,,,,,
421,1982,1981,11,28,0.50,,,,,,,
421,1982,1981,12,21,0.32,,,,,,,
421,1982,1981,12,30,1.40,,,,,,,
421,1982,1982,1,1,0.51,,,,,,,
421,1982,1982,1,2,0.30,,,,,,,
421,1982,1982,1,5,0.70,,,,,,,
421,1982,1982,1,6,0.10,,,,,,,
421,1982,1982,1,20,1.00,,,,,,,
421,1982,1982,1,21,1.00,,,,,,,
421,1982,1982,1,22,0.10,,,,,,,
421,1982,1982,1,27,0.10,,,,,,,
421,1982,1982,1,29,0.20,,,,,,,
421,1982,1982,2,8,0.10,,,,,,,
421,1982,1982,2,10,0.10,,,,,,,
421,1982,1982,2,11,0.40,,,,,,,
421,1982,1982,2,16,0.40,,,,,,,
421,1982,1982,2,17,0.10,,,,,,,
421,1982,1982,3,1,0.91,,,,,,,
421,1982,1982,3,2,0.07,,,,,,,
421,1982,1982,3,8,0.03,,,,,,,
421,1982,1982,3,11,0.48,,,,,,,
421,1982,1982,3,12,0.90,,,,,,,
421,1982,1982,3,14,0.42,,,,,,,
421,1982,1982,3,15,0.50,,,,,,,
421,1982,1982,3,16,0.38,,,,,,,
421,1982,1982,3,17,1.03,,,,,,,
421,1982,1982,3,18,0.95,,,,,,,
421,1982,1982,3,19,0.55,,,,,,,
421,1982,1982,3,26,0.33,,,,,,,
421,1982,1982,3,29,0.82,,,,,,,
421,1982,1982,3,30,0.52,,,,,,,
421,1982,1982,3,31,0.01,,,,,,,
421,1982,1982,4,1,1.36,,,,,,,
421,1982,1982,4,2,0.32,,,,,,,
421,1982,1982,4,11,2.35,,,,,,,
421,1982,1982,4,12,0.45,,,,,,,
421,1982,1982,6,30,0.24,,,,,,,
421,1983,1982,9,8,0.24,,,,,,,
421,1983,1982,9,16,0.36,,,,,,,
421,1983,1982,9,18,0.02,,,,,,,
421,1983,1982,9,24,0.12,,,,,,,
421,1983,1982,9,26,0.42,,,,,,,
421,1983,1982,10,24,0.28,,,,,,,
421,1983,1982,10,26,0.87,,,,,,,
421,1983,1982,10,30,0.28,,,,,,,
421,1983,1982,10,31,0.40,,,,,,,
421,1983,1982,11,9,0.47,,,,,,,
421,1983,1982,11,10,0.77,,,,,,,
421,1983,1982,11,11,0.07,,,,,,,
421,1983,1982,11,19,1.32,,,,,,,
421,1983,1982,11,23,0.40,,,,,,,
421,1983,1982,11,24,0.46,,,,,,,
421,1983,1982,11,28,0.24,,,,,,,
421,1983,1982,11,29,0.70,,,,,,,
421,1983,1982,11,30,2.74,,,,,,,
421,1983,1982,12,1,0.31,,,,,,,
421,1983,1982,12,22,0.33,,,,,,,
421,1983,1982,12,23,3.67,,,,,,,
421,1983,1983,1,19,1.30,,,,,,,
421,1983,1983,1,22,0.15,,,,,,,
421,1983,1983,1,23,2.45,,,,,,,
421,1983,1983,1,24,1.20,,,,,,,
421,1983,1983,1,25,0.40,,,,,,,
421,1983,1983,1,27,2.20,,,,,,,
421,1983,1983,1,28,0.50,,,,,,,
421,1983,1983,1,30,1.80,,,,,,,
421,1983,1983,2,2,0.10,,,,,,,
421,1983,1983,2,3,0.20,,,,,,,
421,1983,1983,2,7,1.10,,,,,,,
421,1983,1983,2,8,1.50,,,,,,,
421,1983,1983,2,13,1.10,,,,,,,
421,1983,1983,2,18,0.10,,,,,,,
421,1983,1983,2,24,0.20,,,,,,,
421,1983,1983,2,25,0.10,,,,,,,
421,1983,1983,2,26,1.30,,,,,,,
421,1983,1983,2,27,1.50,,,,,,,
421,1983,1983,2,28,0.40,,,,,,,
421,1983,1983,3,1,2.52,,,,,,,
421,1983,1983,3,2,3.42,,,,,,,
421,1983,1983,3,3,1.85,,,,,,,
421,1983,1983,3,4,0.62,,,,,,,
421,1983,1983,3,5,0.11,,,,,,,
421,1983,1983,3,6,0.23,,,,,,,
421,1983,1983,3,7,0.23,,,,,,,
421,1983,1983,3,13,0.04,,,,,,,
421,1983,1983,3,14,0.67,,,,,,,
421,1983,1983,3,17,0.23,,,,,,,
421,1983,1983,3,18,0.60,,,,,,,
421,1983,1983,3,19,0.10,,,,,,,
421,1983,1983,3,21,1.30,,,,,,,
421,1983,1983,3,23,0.50,,,,,,,
421,1983,1983,3,24,1.00,,,,,,,
421,1983,1983,3,25,0.07,,,,,,,
421,1983,1983,3,28,0.16,,,,,,,
421,1983,1983,4,6,0.03,,,,,,,
421,1983,1983,4,12,0.10,,,,,,,
421,1983,1983,4,13,0.10,,,,,,,
421,1983,1983,4,18,1.60,,,,,,,
421,1983,1983,4,19,0.50,,,,,,,
421,1983,1983,4,20,0.50,,,,,,,
421,1983,1983,4,21,0.90,,,,,,,
421,1983,1983,4,24,0.20,,,,,,,
421,1983,1983,4,28,0.30,,,,,,,
421,1983,1983,4,29,0.20,,,,,,,
421,1983,1983,4,30,0.90,,,,,,,
421,1983,1983,5,1,0.32,,,,,,,
421,1983,1983,5,2,0.16,,,,,,,
421,1983,1983,5,6,0.10,,,,,,,
421,1983,1983,8,15,0.04,,,,,,,
421,1983,1983,8,19,0.43,,,,,,,
421,1984,1983,9,29,0.10,,,,,,,
421,1984,1983,9,30,1.30,,,,,,,
421,1984,1983,10,1,2.12,,,,,,,
421,1984,1983,11,1,0.43,,,,,,,
421,1984,1983,11,2,0.91,,,,,,,
421,1984,1983,11,11,0.24,,,,,,,
421,1984,1983,11,12,0.18,,,,,,,
421,1984,1983,11,13,0.18,,,,,,,
421,1984,1983,11,17,0.04,,,,,,,
421,1984,1983,11,18,0.39,,,,,,,
421,1984,1983,11,20,0.47,,,,,,,
421,1984,1983,11,21,0.20,,,,,,,
421,1984,1983,11,24,2.36,,,,,,,
421,1984,1983,12,4,0.76,,,,,,,
421,1984,1983,12,10,0.88,,,,,,,
421,1984,1983,12,12,0.20,,,,,,,
421,1984,1983,12,25,1.72,,,,,,,
421,1984,1983,12,26,1.32,,,,,,,
421,1984,1983,12,27,0.16,,,,,,,
421,1984,1984,1,17,0.20,,,,,,,
421,1984,1984,2,10,0.04,,,,,,,
421,1984,1984,2,14,0.04,,,,,,,
421,1984,1984,2,16,0.12,,,,,,,
421,1984,1984,3,14,0.94,,,,,,,
421,1984,1984,4,6,0.24,,,,,,,
421,1984,1984,4,19,0.24,,,,,,,
421,1985,1984,9,12,0.20,,,,,,,
421,1985,1984,9,13,0.20,,,,,,,
421,1985,1984,10,12,0.30,,,,,,,
421,1985,1984,10,17,0.90,,,,,,,
421,1985,1984,11,8,0.80,,,,,,,
421,1985,1984,11,13,1.20,,,,,,,
421,1985,1984,11,16,0.70,,,,,,,
421,1985,1984,11,25,0.60,,,,,,,
421,1985,1984,11,28,0.60,,,,,,,
421,1985,1984,12,3,0.40,,,,,,,
421,1985,1984,12,8,0.45,,,,,,,
421,1985,1984,12,10,0.05,,,,,,,
421,1985,1984,12,11,0.40,,,,,,,
421,1985,1984,12,16,0.90,,,,,,,
421,1985,1984,12,18,0.40,,,,,,,
421,1985,1984,12,19,0.80,,,,,,,
421,1985,1984,12,20,1.20,,,,,,,
421,1985,1985,1,7,0.19,,,,,,,
421,1985,1985,1,8,0.15,,,,,,,
421,1985,1985,1,10,0.15,,,,,,,
421,1985,1985,1,29,0.20,,,,,,,
421,1985,1985,2,2,0.20,,,,,,,
421,1985,1985,2,8,0.04,,,,,,,
421,1985,1985,2,9,2.01,,,,,,,
421,1985,1985,3,3,0.12,,,,,,,
421,1985,1985,3,6,0.19,,,,,,,
421,1985,1985,3,7,0.70,,,,,,,
421,1985,1985,3,11,0.30,,,,,,,
421,1985,1985,3,18,0.20,,,,,,,
421,1985,1985,3,19,0.20,,,,,,,
421,1985,1985,3,27,0.90,,,,,,,
421,1985,1985,3,28,0.50,,,,,,,
421,1985,1985,3,29,0.10,,,,,,,
421,1985,1985,4,18,0.40,,,,,,,
421,1985,1985,4,22,0.10,,,,,,,
421,1986,1985,10,22,0.70,,,,,,,
421,1986,1985,11,11,1.57,,,,,,,
421,1986,1985,11,12,0.88,,,,,,,
421,1986,1985,11,25,0.47,,,,,,,
421,1986,1985,11,26,0.12,,,,,,,
421,1986,1985,11,29,0.98,,,,,,,
421,1986,1985,11,30,0.59,,,,,,,
421,1986,1985,12,2,0.40,,,,,,,
421,1986,1985,12,3,0.08,,,,,,,
421,1986,1985,12,29,0.10,,,,,,,
421,1986,1985,12,30,0.10,,,,,,,
421,1986,1986,1,5,0.46,,,,,,,
421,1986,1986,1,6,0.04,,,,,,,
421,1986,1986,1,30,0.60,,,,,,,
421,1986,1986,1,31,0.30,,,,,,,
421,1986,1986,2,1,0.58,,,,,,,
421,1986,1986,2,3,0.12,,,,,,,
421,1986,1986,2,12,0.20,,,,,,,
421,1986,1986,2,13,1.70,,,,,,,
421,1986,1986,2,14,0.70,,,,,,,
421,1986,1986,2,15,2.00,,,,,,,
421,1986,1986,2,18,0.80,,,,,,,
421,1986,1986,2,19,0.80,,,,,,,
421,1986,1986,3,9,1.54,,,,,,,
421,1986,1986,3,10,0.59,,,,,,,
421,1986,1986,3,11,0.55,,,,,,,
421,1986,1986,3,12,0.30,,,,,,,
421,1986,1986,3,14,0.60,,,,,,,
421,1986,1986,3,16,1.80,,,,,,,
421,1986,1986,3,17,0.30,,,,,,,
421,1986,1986,4,6,0.12,,,,,,,
421,1986,1986,4,7,0.08,,,,,,,
421,1986,1986,4,8,0.10,,,,,,,
421,1987,1986,9,24,0.35,,,,,,,
421,1987,1986,9,25,1.30,,,,,,,
421,1987,1986,11,18,1.06,,,,,,,
421,1987,1986,12,6,0.70,,,,,,,
421,1987,1986,12,20,0.30,,,,,,,
421,1987,1987,1,4,1.40,,,,,,,
421,1987,1987,1,7,0.60,,,,,,,
421,1987,1987,1,23,0.10,,,,,,,
421,1987,1987,1,28,0.10,,,,,,,
421,1987,1987,1,30,0.20,,,,,,,
421,1987,1987,2,10,0.20,,,,,,,
421,1987,1987,2,13,0.40,,,,,,,
421,1987,1987,2,14,1.50,,,,,,,
421,1987,1987,2,15,0.30,,,,,,,
421,1987,1987,2,24,0.30,,,,,,,
421,1987,1987,2,25,0.40,,,,,,,
421,1987,1987,2,26,0.10,,,,,,,
421,1987,1987,3,5,0.90,,,,,,,
421,1987,1987,3,6,1.80,,,,,,,
421,1987,1987,3,9,0.80,,,,,,,
421,1987,1987,3,13,0.20,,,,,,,
421,1987,1987,3,16,0.40,,,,,,,
421,1987,1987,3,21,0.20,,,,,,,
421,1987,1987,3,22,0.40,,,,,,,
421,1987,1987,4,4,0.20,,,,,,,
421,1987,1987,4,30,0.10,,,,,,,
421,1988,1987,10,23,0.90,,,,,,,
421,1988,1987,10,28,0.50,,,,,,,
421,1988,1987,10,29,0.60,,,,,,,
421,1988,1987,11,2,0.30,,,,,,,
421,1988,1987,11,4,0.10,,,,,,,
421,1988,1987,11,5,0.70,,,,,,,
421,1988,1987,11,6,0.10,,,,,,,
421,1988,1987,11,14,0.10,,,,,,,
421,1988,1987,11,18,0.35,,,,,,,
421,1988,1987,12,5,0.67,,,,,,,
421,1988,1987,12,7,0.20,,,,,,,
421,1988,1987,12,16,0.60,,,,,,,
421,1988,1987,12,17,0.10,,,,,,,
421,1988,1987,12,28,0.20,,,,,,,
421,1988,1987,12,29,0.55,,,,,,,
421,1988,1987,12,30,0.43,,,,,,,
421,1988,1988,1,5,1.26,,,,,,,
421,1988,1988,1,6,0.04,,,,,,,
421,1988,1988,1,17,0.57,,,,,,,
421,1988,1988,1,18,1.38,,,,,,,
421,1988,1988,2,27,0.04,,,,,,,
421,1988,1988,2,28,0.67,,,,,,,
421,1988,1988,2,29,2.24,,,,,,,
421,1988,1988,3,1,0.67,,,,,,,
421,1988,1988,3,2,0.04,,,,,,,
421,1988,1988,4,14,0.04,,,,,,,
421,1988,1988,4,15,0.87,,,,,,,
421,1988,1988,4,20,1.54,,,,,,,
421,1988,1988,4,21,0.63,,,,,,,
421,1988,1988,4,22,0.08,,,,,,,
421,1988,1988,4,23,0.59,,,,,,,
421,1988,1988,4,24,0.08,,,,,,,
421,1988,1988,5,6,0.08,,,,,,,
421,1988,1988,5,8,0.04,,,,,,,
421,1988,1988,5,29,0.04,,,,,,,
421,1988,1988,6,24,0.30,,,,,,,
421,1989,1988,11,14,0.37,,,,,,,
421,1989,1988,11,24,0.51,,,,,,,
421,1989,1988,11,25,0.43,,,,,,,
421,1989,1988,11,26,0.16,,,,,,,
421,1989,1988,12,16,1.18,,,,,,,
421,1989,1988,12,17,0.28,,,,,,,
421,1989,1988,12,18,1.65,,,,,,,
421,1989,1988,12,20,0.11,,,,,,,
421,1989,1988,12,21,1.09,,,,,,,
421,1989,1988,12,26,0.60,,,,,,,
421,1989,1988,12,28,0.08,,,,,,,
421,1989,1988,12,30,0.15,,,,,,,
421,1989,1988,12,31,0.12,,,,,,,
421,1989,1989,1,6,0.16,,,,,,,
421,1989,1989,1,8,0.08,,,,,,,
421,1989,1989,1,23,0.16,,,,,,,
421,1989,1989,2,3,0.94,,,,,,,
421,1989,1989,2,4,0.16,,,,,,,
421,1989,1989,2,8,0.35,,,,,,,
421,1989,1989,2,9,0.52,,,,,,,
421,1989,1989,3,2,0.63,,,,,,,
421,1989,1989,3,3,0.36,,,,,,,
421,1989,1989,3,25,0.20,,,,,,,
421,1989,1989,3,26,0.11,,,,,,,
421,1989,1989,4,10,0.35,,,,,,,
421,1989,1989,4,26,0.24,,,,,,,
421,1990,1989,9,17,0.28,,,,,,,
421,1990,1989,9,19,0.12,,,,,,,
421,1990,1989,9,29,0.23,,,,,,,
421,1990,1989,10,22,0.08,,,,,,,
421,1990,1989,10,23,0.28,,,,,,,
421,1990,1989,10,24,0.08,,,,,,,
421,1990,1989,11,26,0.59,,,,,,,
421,1990,1990,1,2,0.51,,,,,,,
421,1990,1990,1,13,1.42,,,,,,,
421,1990,1990,1,14,0.87,,,,,,,
421,1990,1990,1,15,0.64,,,,,,,
421,1990,1990,1,16,0.08,,,,,,,
421,1990,1990,1,17,0.31,,,,,,,
421,1990,1990,1,31,0.20,,,,,,,
421,1990,1990,2,1,0.12,,,,,,,
421,1990,1990,2,4,0.39,,,,,,,
421,1990,1990,2,17,1.07,,,,,,,
421,1990,1990,2,18,0.31,,,,,,,
421,1990,1990,2,19,0.16,,,,,,,
421,1990,1990,3,5,0.08,,,,,,,
421,1990,1990,3,12,0.12,,,,,,,
421,1990,1990,3,14,0.04,,,,,,,
421,1990,1990,4,16,0.16,,,,,,,
421,1990,1990,5,24,0.21,,,,,,,
421,1990,1990,5,28,0.87,,,,,,,
421,1991,1990,9,21,0.10,,,,,,,
421,1991,1990,9,24,0.10,,,,,,,
421,1991,1990,10,17,0.10,,,,,,,
421,1991,1990,11,19,0.20,,,,,,,
421,1991,1990,11,25,0.20,,,,,,,
421,1991,1990,12,12,0.10,,,,,,,
421,1991,1990,12,15,0.20,,,,,,,
421,1991,1990,12,19,0.20,,,,,,,
421,1991,1991,1,3,0.20,,,,,,,
421,1991,1991,1,4,0.75,,,,,,,
421,1991,1991,1,5,0.20,,,,,,,
421,1991,1991,1,9,0.55,,,,,,,
421,1991,1991,1,10,0.30,,,,,,,
421,1991,1991,2,2,0.20,,,,,,,
421,1991,1991,2,27,1.30,,,,,,,
421,1991,1991,2,28,2.50,,,,,,,
421,1991,1991,3,1,1.50,,,,,,,
421,1991,1991,3,5,1.30,,,,,,,
421,1991,1991,3,6,0.10,,,,,,,
421,1991,1991,3,10,0.10,,,,,,,
421,1991,1991,3,11,0.10,,,,,,,
421,1991,1991,3,13,0.30,,,,,,,
421,1991,1991,3,14,0.10,,,,,,,
421,1991,1991,3,15,0.20,,,,,,,
421,1991,1991,3,17,2.30,,,,,,,
421,1991,1991,3,18,4.70,,,,,,,
421,1991,1991,3,19,0.40,,,,,,,
421,1991,1991,3,20,0.50,,,,,,,
421,1991,1991,3,26,0.50,,,,,,,
421,1991,1991,3,27,0.10,,,,,,,
421,1991,1991,4,21,0.20,,,,,,,
421,1991,1991,6,28,0.20,,,,,,,
421,1992,1991,10,26,1.00,,,,,,,
421,1992,1991,11,17,0.40,,,,,,,
421,1992,1991,12,7,0.10,,,,,,,
421,1992,1991,12,8,0.10,,,,,,,
421,1992,1991,12,27,1.30,,,,,,,
421,1992,1991,12,28,1.20,,,,,,,
421,1992,1991,12,29,2.90,,,,,,,
421,1992,1991,12,30,0.20,,,,,,,
